SURVEY,CASE,YOB,age,HHINC,FAML1,IEXP,GEN,PINT1,PINT2,PINT3,WINT1,WINT2,WINT3,MINT1,MINT2,MINT3,RINT1,RINT2,RINT3,UATT1,UATT2,UATT3,UATT4,UATT5,TRST1,TRST2,TRST3,TRST4,PRSK1,PRSK2,PRSK3,PRSK4,ASEC1,ASEC2,ASEC3,ASEC4,NSEC1,NSEC2,NSEC3,CSEC1,CSEC2,CSEC3,CSEC4,PSEC1,PSEC2,PSEC3,PSEC4,DSEC1,DSEC2,DSEC3,PREP1,PREP2,PREP3,PREP4,PSZE1,PSZE2,PSZE3,PEOU1,PEOU2,PEOU3,PUSE1,PUSE2,PUSE3,PINV1,PINV2,PINV3,PTPS1,PTPS2,PTPS3,GPSS1,GPSS2,GPSS3,PPSS1,PPSS2,PPSS3,PINN1,PINN2,PINN3,SEFF1,SEFF2,SEFF3,PIPC1,PIPC2,PIPC3,PSEC_FS,ASEC_FS,NSEC_FS,PINN_FS,PINT_FS,PINV_FS,PIPC_FS,PPSS_FS,PREP_FS,PEOU_PS,PUSE_FS,RISK_FS,SEC_FS,SEFF_FS,TRUST_FS,UATT_FS,SECPUSE,SECPREP,SECRISK,SECTRUST,SECPEOU,SECUATT,SEFFPPSS,SEFFPREP,SEFFPINV,SEFFSEC,PINNPPSS,PINNPREP,PINNPINV,PINNSEC,PIPCPPSS,PIPCPREP,PIPCPINV,PIPCSEC,PREPTRUST,fs_FAML,fs_INN,fs_IPC,fs_PINV,fs_PPSS,fs_REP,fs_ASEC,fs_CSEC,fs_DSEC,fs_NSEC,fs_PSEC,fs_SEC,fs_TRUST,fs_PINT,fs_RINT,fs_WOM,ms_ASEC,ms_CSEC,ms_DSEC,ms_NSEC,ms_PSEC
1,38,1957,50,49000,7,6,2,7,7,7,7,7,7,7,7,7,7,7,7,4,4,7,7,7,7,7,7,7,1,1,1,1,7,7,4,7,1,4,1,1,7,7,7,4,7,7,4,0,7,4,7,7,7,7,4,7,7,7,7,7,1,7,7,7,7,4,4,4,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,4,0.207533023,0.768889196,-2.019094751,1.5984,1.013,0.378,0.2276,0.9719,0.8555,0.730204588,0.907140278,-0.9806,0.2553,1.1785,1.1371,0.0292,0.19982769,0.358711298,0.075095622,-0.00567953,0.363310209,-0.582096008,1.707870604,1.213830381,0.287361965,0.077659334,1.745322226,1.230635631,0.265859897,-0.068513061,0.379804331,0.285077203,-0.118683709,-0.15786459,1.206481263,0.863,1.646,0.233,0.3723,1.0415,0.6878,0.602,0.3771,0.1111,-2.0757,0.3351,0.1498,1.1023,1.0107,0.7253,0.9464,6.2500,5.5000,3.6667,2.0000,5.5000
1,39,1959,48,40000,7,4,1,7,6,6,7,7,7,1,1,1,4,4,4,7,7,7,7,7,7,7,7,7,1,1,1,1,7,7,7,7,4,4,4,7,7,7,4,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1.408560175,1.131406175,-0.64102948,1.5984,0.5943,1.0811,1.0648,0.9719,0.8555,0.730204588,0.611891206,-0.9806,1.2012,1.1785,1.1371,1.0952,0.757880791,1.304992519,-1.04510098,1.329210095,0.942749977,1.552830809,1.707870604,1.213830381,1.363851594,1.44968398,1.745322226,1.230635631,1.629899542,1.641902985,1.578198849,1.152768189,1.295081771,1.410615703,1.206481263,0.863,1.646,1.1142,1.07,1.0415,0.6878,1.1622,0.857,1.4397,-0.6936,1.3874,1.1236,1.1023,0.5949,-1.2147,0.9464,7.0000,6.2500,7.0000,4.0000,7.0000
1,40,1972,35,105000,4,5,2,5,5,5,5,5,5,5,5,5,6,6,6,4,4,5,4,4,3,5,4,5,3,3,3,3,4,4,3,4,4,4,4,3,4,4,3,3,4,4,4,5,3,4,6,5,5,4,6,6,6,6,5,5,3,5,4,6,6,6,4,4,4,6,6,6,5,3,4,2,2,2,5,5,5,4,4,5,-1.123605163,-1.394055185,-0.698142972,-1.538,-0.2008,0.2716,-0.61,-0.9111,-0.7733,-0.762618631,-1.054218089,0.5283,-1.3905,-0.0232,-0.9111,-1.1371,-0.11905651,-0.432614906,0.006125403,-0.056101297,-0.383513788,-0.059220198,-0.969272908,-0.737629432,-0.229082764,-0.727473578,0.33679484,0.726416,-0.496494595,1.635920085,-0.759434638,-0.234464983,-0.562291169,0.145634006,-0.669905709,-1.1378,-1.6453,-0.747,0.2468,-1.1258,-0.7177,-1.4192,-1.5272,-1.0465,-0.6936,-1.1034,-1.3803,-0.7471,-0.2024,0.0786,-0.5202,3.7500,3.5000,4.0000,4.0000,3.7500
1,41,1930,77,1400,4,4,2,4,4,4,4,4,4,1,1,1,7,7,7,4,3,4,3,4,1,4,4,4,4,4,4,4,7,7,4,4,4,4,4,4,4,4,4,4,4,7,7,7,4,7,4,4,4,4,4,4,7,7,7,7,4,4,4,7,7,7,7,7,7,1,1,1,7,7,7,4,4,3,1,1,1,7,7,7,0.089672045,0.208278765,-0.760011828,-0.4888,-0.8077,1.0811,1.0648,0.9719,-1.6084,0.730204588,-1.587329059,1.2828,0.0565,-2.4266,-1.5867,-1.5993,-1.639025314,-2.111858763,0.55940651,-1.205894882,0.241529232,-1.644821705,-2.890957241,2.547724707,-2.615096081,-0.68099635,-0.250072976,-0.150295433,-0.42965019,-0.333449382,1.578198849,-2.446496676,1.295081771,-0.035557152,0.422429857,-1.1378,-0.558,1.1142,1.07,1.0415,-1.742,-0.032,-1.1757,0.6447,-0.6936,0.257,-0.2087,-1.305,-0.8089,0.7253,-1.2536,5.5000,4.0000,6.0000,4.0000,5.5000
1,42,1959,48,1,7,7,1,7,6,6,4,4,4,1,1,4,4,4,4,7,7,7,7,7,6,6,7,7,5,4,2,3,7,7,4,6,4,4,4,4,4,4,4,2,3,3,4,6,6,6,7,7,7,7,7,7,7,7,7,7,1,7,7,7,7,7,4,4,4,7,7,7,4,4,4,5,1,4,5,4,4,5,7,7,-1.769200912,0.546081973,-0.719515434,-0.5709,0.5943,1.0811,1.0648,-1.1112,0.8555,0.730204588,0.907140278,0.8108,-0.623,-0.411,0.8541,1.0952,-0.809156631,-0.51994268,0.097990499,-1.148422854,-0.174719127,-0.881549135,-0.7777322,-0.24100086,-0.390479029,-0.323601925,-0.584253452,-0.375101969,-0.510662567,-0.084391611,-1.844501805,1.152768189,1.295081771,-0.89401304,0.911969728,0.863,-0.6853,1.1142,1.07,-1.3003,0.6878,0.3907,-1.1757,0.6087,-0.6936,-1.6891,-0.5624,0.8653,0.5949,-1.2147,-1.2536,6.0000,4.0000,6.0000,4.0000,3.0000
1,43,1959,48,265000,7,4,2,7,7,7,6,6,6,1,1,1,7,7,7,7,5,7,6,7,4,7,7,7,3,2,2,2,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,7,5,6,7,7,7,7,7,7,7,7,7,7,1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,4,5,5,1.219506189,1.107999992,1.414226142,1.5984,1.013,1.0811,-0.2378,0.9719,0.8555,0.730204588,0.907140278,-0.0709,1.3721,1.1785,0.6308,0.6133,1.482798987,1.475961396,0.047035236,0.733355652,1.047439962,0.848224651,1.707870604,1.213830381,1.363851594,1.697573833,1.745322226,1.230635631,1.629899542,1.950931531,-0.286383925,-0.197272755,-0.368103818,-0.409292262,0.679586598,0.863,1.646,-0.3225,1.07,1.0415,0.6878,1.1622,1.4001,0.6156,1.4156,1.196,1.2936,0.9871,1.0107,0.7253,0.2131,7.0000,7.0000,6.0000,7.0000,6.7500
1,44,1957,50,63000,4,6,2,7,7,7,7,7,7,1,1,1,7,7,7,4,4,4,4,4,4,5,5,7,3,1,1,1,5,5,4,4,4,4,4,4,4,4,4,5,4,4,5,4,4,4,7,7,6,5,5,5,4,7,7,7,0,6,6,5,5,4,4,4,4,5,5,5,5,5,5,1,1,1,2,3,3,5,5,7,-0.561582959,-0.817784631,-0.742368442,-2.1653,1.013,-0.7723,0.3203,-0.4168,0.2815,0.730204588,0.082191701,-0.6702,-0.8142,-1.438,-0.0622,-1.2851,-0.843124249,-0.740659913,1.108112173,-0.875698157,-0.291844493,-0.539494338,-0.508962385,-0.668994014,0.487772367,0.463208965,0.190853613,-0.554767509,1.296037293,1.445106991,-0.735360478,-0.030002786,-0.736258829,-0.671437432,-0.438962477,-1.1378,-2.3035,0.265,-0.809,-0.5197,0.3848,-0.8323,-1.1757,-1.0534,-0.6936,-0.5933,-1.0509,0.1008,1.0107,0.7253,0.9464,4.5000,4.0000,4.0000,4.0000,4.5000
1,45,1960,47,30000,5,4,1,1,1,3,1,1,3,1,2,4,3,4,5,4,4,2,5,2,4,4,4,4,2,1,1,2,3,3,4,4,4,4,4,1,3,4,4,3,3,1,1,3,3,3,7,7,7,4,5,4,4,4,5,5,4,5,5,5,5,5,5,1,5,6,7,7,7,4,4,4,1,5,7,5,5,1,7,7,-2.366188539,-1.773078288,-0.690394754,-0.6101,-2.1976,-0.5379,1.0648,0.1218,0.3552,-1.357456095,-0.99370118,-0.6015,-2.1814,0.4029,-1.0804,-1.722,0.427241938,-1.420620733,2.151529442,0.769386457,0.887270294,1.597281119,-0.160308715,0.029196576,-0.715270701,-1.8222298,-0.437059855,-0.310124106,-0.114700814,0.567782569,0.181416253,0.421930001,-0.854329404,-2.862839613,-0.938154215,-0.4709,-0.6887,1.1142,-0.5764,-0.0644,0.6878,-1.6327,-1.9391,-1.8844,-0.6936,-2.5218,-2.1342,-1.1898,-2.2102,-1.1399,-2.938,3.5000,3.0000,3.0000,4.0000,2.0000
1,46,1978,29,10000,4,5,2,5,5,5,7,7,7,1,1,1,7,7,7,7,7,7,7,7,5,7,7,7,2,1,2,2,7,7,7,7,4,4,4,4,4,4,4,4,4,4,4,4,4,4,7,7,7,7,7,7,7,7,7,7,1,7,7,7,7,7,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,-0.886612453,1.138552599,-0.651320612,-0.2835,-0.2008,1.0811,-0.889,-1.1112,0.8555,0.730204588,0.907140278,-0.3998,0.1276,-0.6241,0.7995,1.0952,0.053126907,0.230959831,0.33179655,-0.323884882,0.285083696,0.120120411,-0.605663542,-0.43604618,-0.625677429,-0.470888942,-0.908177585,-0.162365609,-0.22706991,-0.347985775,-0.571272044,-0.872189586,-1.199568931,-0.567796906,0.855148775,-1.1378,-0.3287,-1.0408,1.07,-1.3003,0.6878,1.1622,-1.1757,-1.0534,-0.6936,-0.944,-0.6313,1.0255,-0.2024,0.7253,0.9464,7.0000,4.0000,4.0000,4.0000,4.0000
1,47,1965,42,52000,6,6,2,5,5,7,6,6,7,1,1,3,4,4,5,6,5,7,5,6,5,5,5,5,3,3,3,3,4,4,4,4,5,3,5,4,4,4,3,1,2,3,1,4,4,4,7,6,6,5,6,7,7,7,7,7,2,7,6,7,7,6,4,3,4,2,2,2,4,1,4,2,2,3,6,6,6,5,3,5,-2.627689651,-1.23126906,-0.452669781,-1.3327,0.23,0.8468,-0.9822,-1.744,0.048,0.730204588,0.37089957,0.5283,-1.9732,0.5776,-0.3412,0.1356,-1.618054689,-0.976210619,-0.183272283,-0.649248813,-1.001825137,-1.330443005,-2.340687996,-0.243483817,0.482701528,-2.013514756,0.678753194,-0.203785024,-1.030164406,1.983841075,-0.254936186,-0.495427364,-1.150016999,1.048791759,-0.665662659,0.196,-1.4161,-1.1716,0.8374,-2.0128,0.0922,-1.2325,-1.3567,-1.0534,-0.4753,-2.6402,-1.6625,-0.4257,0.2159,-0.9694,0.4709,4.0000,3.7500,4.0000,4.3333,1.7500
1,50,1965,42,74000,7,6,2,6,7,7,7,1,7,4,4,4,7,7,7,7,7,7,7,7,6,7,7,7,3,3,2,2,7,7,7,7,7,7,7,7,5,7,6,4,7,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,5,1,5,5,5,6,3,5,7,0.611131342,1.196346477,1.447507526,-0.3655,0.8247,1.0811,0.3203,0.9719,0.8555,0.730204588,0.907140278,0.1028,1.1397,0.1756,0.9683,1.0952,1.215819645,1.243467733,0.316554377,1.002581348,0.905076285,1.470759563,0.428526218,0.295900056,0.256951196,0.14330561,-0.132196285,-0.223062831,-0.307983612,-0.507643218,0.512498039,0.381153355,0.344489363,0.342371082,1.030815019,0.863,-0.4561,0.265,1.07,1.0415,0.6878,1.1622,0.7152,1.4397,1.4156,0.7005,1.1683,1.0639,0.8199,0.7253,-0.413,7.0000,6.2500,7.0000,7.0000,6.0000
1,51,1922,85,9,5,3,1,4,3,3,5,5,5,1,0,1,6,6,6,4,4,5,4,4,7,7,7,7,1,1,1,1,7,7,4,4,3,3,3,4,5,4,4,7,5,4,4,4,4,4,7,7,7,4,7,7,7,7,7,7,1,7,7,4,4,4,4,3,3,4,5,5,4,3,4,3,3,2,3,3,3,4,4,5,-0.237597377,0.107144498,-1.518151663,-1.1161,-1.2264,-1.3475,-0.61,-1.3221,0.3552,0.730204588,0.907140278,-0.9806,-0.2536,-1.2249,1.1371,-1.1371,-0.384792736,-0.456522121,0.677768263,-0.723858334,0.051568061,-1.079938339,0.004741011,-0.646301396,0.829780096,-0.228735317,0.119328716,-0.431518577,0.832222113,-0.024004466,-0.746397857,-0.4759641,-1.66E-04,-0.322127498,0.260131345,-0.4709,-1.2162,-0.747,-1.3997,-1.5378,0.6878,-0.032,-0.9237,-1.0534,-1.3967,-0.2485,-0.7547,1.1023,-1.2247,0.0786,-0.5202,5.5000,4.2500,4.0000,3.0000,5.0000
1,52,1962,45,65000,7,5,2,4,4,4,3,3,3,1,1,1,7,7,7,4,3,4,4,4,3,4,4,5,3,5,4,2,7,7,7,7,6,4,4,7,7,7,7,7,7,7,7,7,7,7,7,6,6,4,6,7,7,7,6,6,6,4,5,7,7,7,7,7,7,7,7,7,7,7,7,3,3,3,6,6,6,4,7,7,1.397066668,1.131034048,-0.192617849,-0.9108,-0.8077,1.0811,1.0648,0.9719,-0.1187,0.132502344,-1.76467405,0.8535,1.2549,0.5776,-1.0253,-1.4529,-3.578711882,-0.706969293,1.283853833,-1.91653735,-0.500871352,-3.008470581,0.941335514,-0.430791619,0.700638463,0.729067731,-0.653511446,-0.150729135,-0.846059727,-1.154362543,1.578198849,-0.27034307,1.295081771,1.478458354,-0.780030698,0.863,-0.987,1.1142,1.07,1.0415,0.0922,1.1622,1.4001,1.4397,-0.2481,1.3874,1.2715,-0.9457,-0.8089,0.7253,-1.9869,7.0000,7.0000,7.0000,4.6667,7.0000
1,53,1958,49,30000,5,5,2,5,5,5,5,5,5,4,4,4,7,7,7,6,6,6,6,6,6,6,6,6,3,2,2,2,5,5,6,7,6,6,6,6,6,7,7,7,7,7,7,6,6,6,7,7,7,4,6,6,6,6,6,6,2,6,6,6,6,6,4,4,4,6,6,6,7,7,7,5,4,4,4,4,4,4,6,5,1.465693838,-0.00143713,0.780237642,-0.0389,-0.2008,0.2716,0.1344,0.9719,0.3552,-0.164916388,0.075650499,-0.0709,0.7902,-0.6241,0.3979,0.3018,-0.332571694,0.065485417,0.207735858,-0.042742396,-1.104294714,-0.069514768,-0.591607101,-0.3969838,-0.405867345,-0.704192716,0.180038322,-0.173087501,-0.230775434,-0.228408034,0.246394908,-0.076876228,-0.214418242,-0.021337435,-0.139315187,-0.4709,-0.0961,0.1021,0.2468,1.0415,0.6878,0.1751,0.9777,0.6087,0.7125,1.3874,0.8561,0.3383,-0.2024,0.7253,-0.5202,5.7500,6.5000,6.0000,6.0000,7.0000
1,55,1962,45,28000,7,4,2,7,7,7,6,6,6,1,1,1,7,7,7,7,7,6,6,6,6,6,6,5,2,2,1,2,7,7,6,7,6,6,6,6,7,7,6,6,6,5,5,6,6,6,7,7,7,7,7,6,6,7,7,7,1,7,7,6,6,6,7,7,7,7,7,7,7,5,7,6,5,5,7,7,7,3,7,6,0.239215265,0.95517459,0.698598128,0.5884,1.013,0.2716,0.7857,0.5501,0.8555,0.730204588,0.907140278,-0.4278,0.7327,1.1785,0.174,0.6571,0.748261158,0.836303702,-0.056012396,-0.308383127,0.655756076,0.359842394,0.944687682,1.213830381,0.124456978,0.770126366,0.238979854,0.483023509,-0.119584967,0.157528775,0.603359389,0.863503313,0.089947202,0.560984353,0.204205435,0.863,0.5622,0.8205,0.2468,0.5664,0.6878,0.9755,1.0486,0.6087,0.7125,0.21,0.8527,0.0558,1.0107,0.7253,0.2131,6.7500,6.5000,6.0000,6.0000,5.5000
1,57,1964,43,60000,7,5,2,5,5,5,6,6,6,2,2,2,1,1,1,7,7,7,7,7,7,7,7,7,2,2,1,1,7,7,7,7,7,7,7,6,6,7,6,4,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7,1,7,7,7,7,7,5,5,5,6,6,6,6,6,6,4,2,4,5,5,5,3,5,6,0.23728337,1.17560593,1.440495721,-0.6381,-0.2008,1.0811,0.0413,0.2776,0.8555,0.730204588,0.907140278,-0.6516,0.9522,-0.0232,1.1371,1.0952,1.000421079,1.055892166,-0.422885132,0.977811938,0.790217466,1.22054235,-0.246961912,0.113943182,0.037535702,-0.144617999,-0.431371461,-0.424844083,-0.576972332,-0.710277413,-0.317046001,0.091992121,-0.011743387,-0.073809365,1.206481263,0.863,-0.7215,-0.0287,1.07,0.2609,0.6878,1.1622,0.7966,0.6087,1.4156,0.2916,0.9221,1.1023,-0.2024,-3.1546,0.2131,7.0000,6.2500,6.0000,7.0000,5.5000
1,58,1958,49,85000,6,7,1,7,7,7,6,5,7,3,3,5,6,6,6,6,6,6,6,6,5,5,5,6,2,2,2,2,6,6,5,6,6,3,6,5,5,6,5,5,6,5,5,5,5,4,7,7,7,5,6,7,7,5,6,6,2,6,6,6,6,5,5,5,5,4,3,4,5,5,5,6,6,6,6,6,6,3,3,3,0.024402203,0.191200594,0.009944689,0.9711,1.013,0.0372,-1.5403,-0.4168,0.522,-0.462335119,0.075650499,-0.2261,0.1182,0.5776,-0.1173,0.3018,-0.545799022,-0.106504407,0.366973203,-0.700091142,-1.311071536,-0.433128459,-0.736836012,0.289113052,-0.270357555,-0.23666862,-1.166218578,0.301628152,-0.35945588,-0.32671315,-0.814866854,-1.165585973,-0.697596739,-0.762550181,-0.311438211,0.196,0.9878,-1.7591,0.0142,-0.5197,0.6878,0.1772,-0.062,-0.5165,-0.0146,0.0506,-0.0665,-0.1433,1.0107,0.0786,0.2443,5.7500,5.2500,4.6667,5.0000,5.2500
1,59,1939,68,50000,6,4,1,6,6,7,7,7,7,4,4,4,7,7,7,7,7,7,7,7,7,7,7,7,1,1,1,1,6,6,6,6,7,7,7,6,7,7,6,4,6,6,0,7,6,7,7,7,7,7,6,6,6,7,7,7,1,7,7,6,6,4,5,5,5,7,7,7,7,7,7,5,6,6,7,7,7,2,5,4,0.099378797,0.370400774,1.424557559,0.7265,0.6215,-0.1972,-0.5168,0.9719,0.8555,0.730204588,0.907140278,-0.9806,0.4398,1.1785,1.1371,1.0952,0.411779879,0.543285656,-0.143401336,0.254693803,0.476331287,0.536748751,1.707870604,1.213830381,-0.593304846,0.345275939,0.911772458,0.585246513,-0.595848781,-0.02959796,-0.685753336,-0.48643399,-0.399669508,-0.548646441,1.206481263,0.196,0.7551,-0.6162,-0.2184,1.0415,0.6878,0.364,1.0486,1.1747,1.4156,0.1503,0.906,1.1023,0.6133,0.7253,0.9464,6.0000,6.5000,6.6667,7.0000,4.0000
1,60,1965,42,85000,7,6,2,5,5,5,5,5,5,2,2,4,6,6,5,4,4,3,4,3,5,4,5,3,2,3,2,2,5,5,5,5,3,3,3,4,5,5,3,2,5,4,5,5,5,5,7,6,6,6,7,7,7,6,6,5,2,2,3,6,6,6,5,6,6,7,7,7,6,6,6,6,7,7,7,7,7,5,3,3,-0.916770517,-0.377729555,-1.331386927,1.3538,-0.2008,0.2716,-1.5403,0.2776,0.2148,-0.44502005,-2.000482213,-0.0524,-0.8154,1.1785,-0.9032,-1.5768,-0.372240225,-0.744512567,0.63705058,-0.426639047,-0.76269509,-0.464702734,0.451640393,0.10892908,0.124456978,-1.475387277,0.08993931,-0.088318659,0.016084065,-1.780251515,-1.482893306,-0.814056982,-0.997038863,0.49009448,-0.821517037,0.863,1.4134,-1.7591,0.2468,0.2609,0.0922,-0.4343,-0.8496,-0.2224,-1.3967,-0.8538,-0.7882,-1.1893,-0.2024,-0.1666,-0.5202,5.0000,4.2500,5.0000,3.0000,4.0000
1,61,1959,48,99000,4,6,2,7,3,3,7,7,7,1,1,1,7,7,7,7,7,7,7,7,7,7,7,7,1,1,1,1,7,7,4,4,4,4,4,5,7,4,4,7,7,5,6,6,5,5,7,7,7,7,7,7,7,7,7,7,1,6,6,7,7,7,5,5,5,5,5,5,5,4,4,4,1,3,2,2,2,4,5,5,0.699457191,0.149891047,-0.807988151,-1.0208,-0.6617,1.0811,-0.2378,-0.7002,0.8555,0.730204588,0.313512398,-0.9806,0.3036,-1.8258,1.1371,1.0952,-0.274627642,0.407030764,0.017895605,0.062483245,0.392897841,0.354990968,-0.126470222,-1.535933379,-1.95199332,-0.986564886,-0.211638467,-0.708122458,-0.954602498,-0.509739556,-0.855701101,-0.197272755,-0.368103818,-0.367368675,1.206481263,-1.1378,-1.1471,-0.3225,1.07,-0.8883,0.6878,-0.032,-0.2492,0.0495,-0.6936,0.7782,0.097,1.1023,-0.6525,0.7253,0.9464,5.5000,5.0000,5.3333,4.0000,6.2500
1,62,1935,72,0,6,5,1,7,7,7,7,7,7,7,7,7,7,7,7,6,6,6,6,6,6,6,6,6,1,1,1,1,6,6,6,6,5,5,5,6,7,6,4,6,6,6,6,5,5,5,7,7,7,4,7,7,7,7,7,7,1,7,7,7,7,7,4,4,4,7,7,7,7,6,6,4,4,4,5,5,6,2,7,7,0.637057136,0.323492139,0.026062047,-0.2835,1.013,1.0811,1.0648,0.6886,0.3552,0.730204588,0.907140278,-0.9806,0.4807,0.1756,0.3979,0.3018,0.458765486,-0.089296469,-0.191837789,-0.250738027,0.501385824,-0.236982681,0.200059543,-0.065127474,0.256951196,-0.151660488,-0.169997312,-0.231769493,-0.22706991,-0.373994439,1.112714189,0.421930001,1.295081771,0.500361888,-0.139315187,0.196,-0.3287,1.1142,1.07,0.6728,0.6878,0.364,0.4314,-0.2224,0.0094,0.6103,0.3297,0.3383,1.0107,0.7253,0.9464,6.0000,5.7500,5.0000,5.0000,6.0000
1,63,1928,79,80000,6,7,2,5,5,5,4,4,4,4,4,4,3,3,3,5,5,5,4,4,5,5,5,5,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,5,5,5,4,4,4,4,6,6,6,4,4,6,6,5,5,5,3,5,5,4,4,4,3,3,3,5,4,4,4,2,4,4,4,4,4,6,6,4,4,5,-0.314841165,-1.276372217,-0.694146406,-0.2835,-0.2008,-1.3475,-0.61,-1.533,-0.2993,-1.060037363,-0.75583928,0.5283,-0.9453,0.1515,-0.3412,-0.7818,-0.587088207,-0.750207414,0.150830825,-0.718182276,-0.855737195,-0.594647867,-1.561919951,-0.531656602,-0.99381272,-0.768933652,-1.081177051,-0.322564699,-0.36826015,-0.268958036,-0.739708181,-0.335901032,-1.66E-04,-0.037537268,-0.809189558,0.196,-0.3287,-0.747,-1.3997,-1.7753,-0.1222,-1.2325,-1.1757,-1.0534,-0.6936,-0.3583,-1.1084,-0.4257,-0.2024,-1.8613,-1.2536,4.0000,4.0000,4.0000,4.0000,4.7500
1,65,1959,48,43000,7,6,2,7,7,7,6,6,6,2,2,2,6,6,6,6,6,6,6,6,7,7,7,7,1,1,1,1,6,6,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,6,6,7,7,7,7,7,2,7,7,7,7,6,7,7,0,7,7,7,0,7,7,6,5,5,7,7,7,2,6,7,1.419154889,0.474096132,1.43260105,0.5884,1.013,0.8468,0.6926,-1.9051,-0.9944,0.730204588,0.669278378,-0.9806,1.1173,1.1785,1.1371,0.3018,0.784194986,-2.446903598,-0.945741116,1.210807262,0.891354485,0.10747636,-3.497623154,-1.976363027,1.005123789,1.327987323,-2.908698807,-1.386530814,0.415372013,0.464532622,-2.61090272,-1.246788356,0.595995313,0.817749396,-2.292724641,0.863,0.5622,0.6896,0.8374,0.6161,0.43,0.5753,1.4001,1.4397,1.4156,1.3874,1.3997,1.1023,1.0107,0.0786,0.2131,6.2500,7.0000,7.0000,7.0000,7.0000
1,66,1957,50,70000,6,4,1,1,7,7,1,7,7,1,1,1,1,7,7,7,6,7,7,7,4,4,7,7,4,4,3,3,7,7,7,7,4,4,4,7,7,7,5,7,6,6,7,7,6,7,6,7,7,7,4,7,7,7,7,7,1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,4,4,5,4,4,6,3,6,6,1.024338084,1.104971663,-0.657385138,-0.0781,-0.1164,1.0811,0.4135,0.9719,0.6749,0.730204588,0.907140278,0.8573,1.0042,-0.2264,0.2882,0.9275,1.060158281,0.770247199,1.128745634,-0.039928051,0.822071645,1.027065636,-0.084283078,-0.129764655,-0.18673607,-0.350761319,0.142562521,-0.072475361,-0.024390955,-0.22720069,0.645907462,0.331552035,0.463488977,0.383437808,0.134745445,0.196,-0.0995,0.3959,1.07,1.0415,0.4734,1.1622,1.0381,1.1747,-0.6936,0.9611,0.9842,0.3912,-0.1337,-0.2977,-0.5474,7.0000,6.5000,6.6667,4.0000,6.5000
1,67,1960,47,24000,7,7,2,7,7,7,7,7,7,4,4,4,5,5,5,7,7,7,7,7,6,7,7,7,1,1,1,1,7,7,6,7,6,6,6,0,7,6,5,1,5,6,4,5,5,5,7,7,7,5,5,5,6,7,7,7,1,6,6,6,6,5,5,5,5,5,0,5,5,4,5,5,5,5,7,7,7,2,5,5,-0.93942459,1.099392254,0.773255372,0.3438,1.013,0.0372,-0.2378,-0.6277,0.522,0.730204588,0.313512398,-0.9806,0.2698,1.1785,0.9683,1.0952,-0.293392202,-0.005401908,0.057923775,-0.078215102,0.372192624,0.309885145,-1.186362213,0.638702265,-0.234423934,0.098691533,-1.11359279,0.046498956,-0.323607228,-0.253071152,-0.831016276,-0.250032421,-0.394218582,-0.3660425,0.456272926,0.863,0.3295,-0.3225,0.0142,-0.7572,0.6878,0.9755,0.459,-0.2224,0.7125,-0.7868,0.2775,1.0639,1.0107,-0.568,0.9464,6.7500,4.5000,5.0000,6.0000,4.0000
1,68,1962,45,0,5,5,2,7,7,7,7,7,7,1,1,1,5,5,5,5,5,4,5,4,6,6,6,6,2,2,2,2,6,7,4,5,4,4,4,6,6,6,4,6,4,5,6,6,6,6,5,4,5,3,7,7,5,5,5,5,1,7,7,6,6,6,5,5,5,5,5,5,6,6,7,4,3,2,4,4,4,3,3,3,-0.027555023,0.043777062,-0.773537093,-0.8715,1.013,0.2716,-1.5403,0.35,-1.3541,-1.060037363,0.907140278,-0.2261,-0.0914,-0.6241,0.3979,-0.7833,-0.198458617,-1.6985566,0.457031062,-0.635210725,-1.861342422,-1.058603473,-0.595803587,-0.263525223,-0.405867345,-0.393778277,-0.505332469,0.395109971,-0.378355831,-0.218255309,-1.55254353,0.98123545,-0.997038863,-0.481322331,-2.109052507,-0.4709,-0.9836,-1.7591,0.2468,0.392,-1.2246,-0.0311,0.1795,0.6087,-0.6936,-0.0336,0.0995,0.3383,1.0107,-0.568,0.9464,5.5000,5.5000,6.0000,4.0000,5.2500
